Run ID;num_shots;prompt_name;seed;exact_match/mean;f1_score/mean;negative_ratio/mean;positive_ratio/mean;precision/mean;recall/mean
c5ea6acb58a94b2cbdc2ef9359f75a8d;2;loft-with-instructions;1;0.769197734548596;0.808479038582091;0.9508870837767897;0.7893770556785262;0.8724518760106995;0.7921050153550154
7e51db294a02413bb4d8a95b61eab2e6;0;loft-v2;3;0.7779196341007621;0.8335192078977559;0.9763409553409553;0.7898169387801741;0.8913841436341436;0.8037484552484552
b62383a01d964ecd80b866292d965522;1;loft-with-instructions;5;0.5933809478783433;0.1633612351700587;0.9985765993265993;0.09536999384058208;0.3281957671957672;0.12202910977910977
09e6f24b2cb446c4866bef16ddaf558b;0;loft-v2;2;0.7893643701446198;0.8521995570568704;0.9757837657984716;0.8061446883726295;0.9051891811891812;0.8228961362711362
531e2a2796b74fae8307e04745bafcf9;1;loft-with-instructions;4;0.6671922942205888;0.47526568489893944;0.9857562938151174;0.3629475559843207;0.6893801944243121;0.40592925592925594
affdcc2d4b824ca1aed6bf8068255384;0;loft-v2;1;0.7871338248177392;0.8559060077223927;0.9737972833266951;0.8376985868162339;0.8961638565682684;0.8358222240722241
850dc3c80dbd438a83b7025e6b4dec79;1;loft-with-instructions;3;0.5932870150989885;0.16017736772084598;0.9985765993265993;0.08978930600989424;0.33526695526695527;0.11793165168165168
763c39189a9342158bcbef6811df7668;1;loft-with-instructions;2;0.6267784703264311;0.30497865487339176;0.9944057239057239;0.20552700295347354;0.5191179283679284;0.24428339253339254
b3be9ce726bd4f2cbbf730782ce54d49;1;loft-with-instructions;1;0.6695784522146415;0.47015697971241194;0.9862715868009986;0.35922130211836095;0.6941540496540497;0.40075581825581824
195a20165852444ebee5f966b093c2fe;0;loft-with-instructions;5;0.6556613245917123;0.5483568673064254;0.974769143438261;0.43209914704032354;0.7960295276618806;0.4655093378843379
bcaf414d45b8416c8272f42ddfaf076c;0;loft-with-instructions;4;0.7454125816308647;0.8004161897026097;0.9606642020833198;0.8161211952535482;0.8556213779054336;0.7873399702149703
c72a5eae5b5b4bb0ab6b79882ff12fcc;0;loft-with-instructions;3;0.6642476746315957;0.570610201242773;0.9767538129082247;0.47991211185328836;0.7853822813896343;0.5009098355348355
74bafbc4fa474b1ab4ac609fb04494fc;0;loft-with-instructions;2;0.710647457943063;0.712272696652694;0.9698862050259109;0.6493750960368607;0.8496813715610155;0.6604613812113812
db9ac400755d49f0b9c1eacb7e3ce8a8;0;loft-with-instructions;1;0.7485505842937866;0.8095225135693667;0.961576009230421;0.8246143706511354;0.8607428127428126;0.7976287185037185
b218c01b826b425488caa20c2f17c0a9;10;loft;5;0.6321056131289877;0.3297234886441955;0.9903278018278019;0.22169482723159192;0.5652785547785548;0.26366707366707365
b3ae301c4539426abbe3b3a78578c4fa;10;loft;4;0.706102057349106;0.6137980697027806;0.9791015498662557;0.49740806388600506;0.8235826627076627;0.5412456894956895
e5a9f8fee248419d83fd2ee9312a2ac4;10;loft;3;0.6248987047459453;0.31616616437995687;0.9915315055315055;0.21062131740808213;0.5508452010952011;0.2509210511710512
866b046351474e7a8338e7beec2d9c18;10;loft;2;0.6636585596286028;0.44535752962344893;0.9877565767565767;0.3215801086168733;0.6855694675694676;0.37163984163984165
e77ca0ed85cd4e99b6a3c415c274d4d3;10;loft;1;0.7085952171434504;0.6141650346584803;0.9794679519826578;0.50314560874855;0.8241561864061864;0.5441502109002109
9e631263d5a843869bbce0a58bcf2ab4;8;loft;5;0.6158671580561943;0.2703787021857758;0.9936998186998187;0.16949240574240573;0.5122061087061087;0.21018915343915343
93fdba367932445f8980691124096ffd;8;loft;4;0.683504502941234;0.5417049981832928;0.983669696044696;0.4205307677072383;0.7819008491508491;0.4661920856920857
ee1fab66ae3f43698aec3210fd0f790e;8;loft;3;0.6132706962391442;0.25583042633022446;0.995922040922041;0.1636146214896215;0.4898397065897066;0.19861195286195285
25ef3ee1f8b9403aaf2a3c1694df12bf;8;loft;2;0.6401897368642187;0.38221401317955367;0.9888285464535463;0.26252715884333533;0.6396311928811929;0.30977023902023904
ac164251716f4f28b8a4802c04c4f320;8;loft;1;0.6824370469144632;0.5437652615644045;0.9802940346690346;0.4231539745657393;0.779982535982536;0.46735136160136154
58f90ba68b674c6cbfe14561ed7c4a94;5;loft;5;0.5856113540434478;0.12946416655240184;0.9978875291375291;0.07588488825988826;0.27378547378547374;0.09712974987974989
d097021b6e6f416e963ca4456da212bf;5;loft;4;0.6352714555227107;0.351257752085488;0.993207634957635;0.2388004952563776;0.5860044492544493;0.28393259518259517
1c07d63e95ba412ba35d9e79e8254499;5;loft;3;0.5852015862276698;0.13336952045775574;0.9981905594405595;0.0785448717948718;0.28439658489658487;0.10018121693121694
